ID;estado_credito;ingreso_anual;estado_verificacion;duracion_empleo;tipo_propiedad;tasa_interes;cantidad_credito;tipo_credito;plazo;categoria_crediticia
439902;Incumplido;39000;Verificado desde la fuente;10+ años;Alquilada;12.42%;10000;Tarjeta de crédito; 36 meses;B
921208;Pagado;42000;No Verificado;10+ años;Alquilada;7.51%;12000;Consolidación de deuda; 36 meses;A
866013;Pagado;38004;No Verificado;5 años;Hipotecada;11.71%;5000;Remodelación de vivienda; 60 meses;B
927700;Pagado;31000;Verificado desde la fuente;3 años;Propia;11.71%;8000;Otro; 60 meses;B
934899;Pagado;50700;Verificado;10+ años;Hipotecada;8.90%;4500;Otro; 36 meses;A
813010;Pagado;75000;Verificado;1 año;Propia;12.42%;18000;Tarjeta de crédito; 36 meses;B
959550;Pagado;30000;Verificado desde la fuente;2 años;Hipotecada;13.49%;12300;Consolidación de deuda; 60 meses;C
880373;Pagado;40000;No Verificado;6 años;Alquilada;13.49%;12000;Consolidación de deuda; 36 meses;C
386674;Pagado;50000;No Verificado;10+ años;Hipotecada;13.49%;10000;Tarjeta de crédito; 36 meses;C
216309;Pagado;80000;No Verificado;7 años;Hipotecada;7.90%;6000;Otro; 36 meses;A
350288;Pagado;40000;No Verificado;4 años;Alquilada;12.69%;12000;Consolidación de deuda; 36 meses;B
977842;Incumplido;80000;No Verificado;7 años;Alquilada;8.90%;12000;Otro; 36 meses;A
170400;Pagado;75000;Verificado desde la fuente;2 años;Alquilada;11.71%;7000;Consolidación de deuda; 36 meses;B
863942;Pagado;85000;Verificado;8 años;Hipotecada;18.64%;35000;Consolidación de deuda; 60 meses;E
168108;Pagado;28800;No Verificado;1 año;Alquilada;7.90%;1400;Otro; 36 meses;A
487583;Incumplido;35000;Verificado;10+ años;Alquilada;13.49%;16000;Negocio pequeño; 60 meses;C
848469;Pagado;61200;No Verificado;9 años;Alquilada;9.91%;3200;Consolidación de deuda; 36 meses;B
113358;Pagado;40000;No Verificado;1 año;Alquilada;7.90%;8000;Causa médica; 36 meses;A
581477;Incumplido;25920;Verificado desde la fuente;< 1 año;Alquilada;12.69%;11875;Consolidación de deuda; 60 meses;B
744476;Pagado;54000;No Verificado;9 años;Hipotecada;6.03%;5000;Remodelación de vivienda; 36 meses;A
632250;Pagado;18000;No Verificado;10+ años;Alquilada;6.62%;1800;Negocio pequeño; 36 meses;A
500105;Pagado;85000;Verificado;5 años;Alquilada;8.90%;35000;Consolidación de deuda; 36 meses;A
111637;Pagado;78000;Verificado;5 años;Alquilada;8.90%;18000;Tarjeta de crédito; 36 meses;A
544324;Incumplido;45600;No Verificado;10+ años;Propia;7.90%;14000;Consolidación de deuda; 36 meses;A
394593;Pagado;70000;No Verificado;2 años;Alquilada;12.42%;5000;Consolidación de deuda; 36 meses;B
320933;Pagado;70000;Verificado desde la fuente;4 años;Alquilada;15.96%;8000;Tarjeta de crédito; 36 meses;C
645050;Pagado;80000;No Verificado;9 años;Hipotecada;6.03%;10000;Consolidación de deuda; 36 meses;A
898116;Pagado;50000;Verificado;5 años;Alquilada;7.51%;10000;Consolidación de deuda; 36 meses;A
482194;Pagado;35000;Verificado;10+ años;Hipotecada;12.42%;12000;Consolidación de deuda; 36 meses;B
183575;Pagado;65000;Verificado;3 años;Hipotecada;7.90%;23200;Consolidación de deuda; 36 meses;A
456357;Pagado;84000;Verificado;1 año;Hipotecada;15.27%;18000;Tarjeta de crédito; 60 meses;C
940256;Pagado;75000;No Verificado;10+ años;Hipotecada;15.27%;4800;Consolidación de deuda; 36 meses;C
926773;Pagado;35000;No Verificado;6 años;Alquilada;11.71%;7300;Consolidación de deuda; 36 meses;B
122800;Pagado;40000;Verificado desde la fuente;6 años;Alquilada;9.91%;10400;Consolidación de deuda; 36 meses;B
719605;Pagado;1.00E+05;No Verificado;1 año;Hipotecada;9.91%;6600;Compra de vivienda; 36 meses;B
759813;Pagado;40000;No Verificado;7 años;Propia;8.90%;12000;Consolidación de deuda; 36 meses;A
562342;Pagado;52000;Verificado;10+ años;Alquilada;17.27%;13250;Consolidación de deuda; 36 meses;D
845176;Pagado;92500;Verificado desde la fuente;3 años;Alquilada;11.71%;12000;Consolidación de deuda; 36 meses;B
974066;Pagado;61000;Verificado desde la fuente;9 años;Alquilada;9.91%;25000;Consolidación de deuda; 36 meses;B
317457;Pagado;36000;No Verificado;10+ años;Alquilada;10.65%;6000;Otro; 36 meses;B
956294;Pagado;68000;No Verificado;10+ años;Hipotecada;7.51%;12000;Tarjeta de crédito; 36 meses;A
657633;Pagado;80000;No Verificado;1 año;Alquilada;11.71%;14400;Tarjeta de crédito; 36 meses;B
360303;Pagado;43000;No Verificado;10+ años;Alquilada;12.42%;10000;Tarjeta de crédito; 36 meses;B
320111;Pagado;150000;No Verificado;1 año;Alquilada;11.71%;8000;Tarjeta de crédito; 36 meses;B
986364;Incumplido;50000;No Verificado;5 años;Alquilada;16.29%;8000;Tarjeta de crédito; 36 meses;D
842169;Incumplido;70000;Verificado desde la fuente;3 años;Alquilada;12.42%;30000;Negocio pequeño; 60 meses;B
520551;Incumplido;40000;No Verificado;6 años;Propia;16.77%;18000;Remodelación de vivienda; 60 meses;D
985151;Pagado;35000;No Verificado;2 años;Propia;11.71%;13250;Tarjeta de crédito; 36 meses;B
746516;Pagado;80000;No Verificado;6 años;Alquilada;14.27%;14000;Consolidación de deuda; 36 meses;C
820695;Incumplido;59000;Verificado;10+ años;Propia;20.30%;20000;Consolidación de deuda; 60 meses;E
984851;Pagado;40000;Verificado;10+ años;Alquilada;16.29%;10000;Tarjeta de crédito; 36 meses;D
698832;Pagado;85000;Verificado;5 años;Alquilada;20.30%;35000;Consolidación de deuda; 60 meses;E
549990;Pagado;55000;No Verificado;1 año;Alquilada;6.03%;4000;Consolidación de deuda; 36 meses;A
155863;Pagado;110000;No Verificado;6 años;Alquilada;9.91%;13000;Consolidación de deuda; 36 meses;B
606469;Pagado;1.00E+05;Verificado desde la fuente;5 años;Alquilada;12.69%;28000;Tarjeta de crédito; 36 meses;B
818422;Pagado;62000;No Verificado;3 años;Alquilada;13.49%;10000;Consolidación de deuda; 36 meses;C
267903;Pagado;45000;Verificado;< 1 año;Alquilada;7.90%;20000;Consolidación de deuda; 36 meses;A
723186;Pagado;110000;Verificado;5 años;Alquilada;9.91%;18000;Consolidación de deuda; 36 meses;B
364866;Incumplido;60000;Verificado;3 años;Alquilada;19.91%;9000;Tarjeta de crédito; 60 meses;E
988516;Incumplido;61500;Verificado;10+ años;Alquilada;18.64%;25000;Consolidación de deuda; 60 meses;E
862489;Pagado;33000;No Verificado;3 años;Alquilada;11.71%;10000;Otro; 36 meses;B
234437;Pagado;61000;No Verificado;3 años;Alquilada;6.03%;4200;Tarjeta de crédito; 36 meses;A
539242;Incumplido;78216;Verificado;10+ años;Propia;15.27%;20000;Consolidación de deuda; 60 meses;C
511109;Incumplido;62000;Verificado;1 año;Hipotecada;17.27%;18000;Consolidación de deuda; 60 meses;D
851797;Pagado;50964;Verificado;2 años;Alquilada;16.29%;24000;Consolidación de deuda; 36 meses;D
879928;Pagado;43680;No Verificado;3 años;Alquilada;15.27%;4475;Tarjeta de crédito; 36 meses;C
805441;Pagado;56000;Verificado;2 años;Hipotecada;14.65%;20000;Tarjeta de crédito; 60 meses;C
981567;Pagado;50700;Verificado desde la fuente;5 años;Alquilada;12.42%;12000;Tarjeta de crédito; 36 meses;B
971203;Incumplido;30000;Verificado desde la fuente;2 años;Alquilada;12.42%;5000;Consolidación de deuda; 36 meses;B
545151;Pagado;50000;No Verificado;5 años;Alquilada;6.03%;3000;Otro; 36 meses;A
313611;Pagado;75000;Verificado;10+ años;Alquilada;19.03%;25000;Consolidación de deuda; 60 meses;E
884768;Pagado;90000;Verificado desde la fuente;3 años;Alquilada;19.03%;18000;Tarjeta de crédito; 60 meses;E
400233;Incumplido;55000;No Verificado;10+ años;Alquilada;9.91%;12000;Consolidación de deuda; 36 meses;B
776226;Pagado;50000;Verificado;10+ años;Hipotecada;15.27%;20000;Otro; 36 meses;C
274093;Pagado;84000;Verificado;3 años;Alquilada;13.49%;10000;Consolidación de deuda; 36 meses;C
426411;Pagado;155000;Verificado;6 años;Propia;12.42%;15000;Consolidación de deuda; 36 meses;B
685239;Pagado;62000;Verificado desde la fuente;< 1 año;Hipotecada;7.90%;12000;Consolidación de deuda; 36 meses;A
526008;Pagado;175000;Verificado;2 años;Hipotecada;10.65%;20000;Consolidación de deuda; 60 meses;B
348475;Pagado;30000;No Verificado;2 años;Alquilada;11.71%;6300;Tarjeta de crédito; 36 meses;B
942107;Pagado;50000;Verificado;7 años;Alquilada;16.77%;20000;Tarjeta de crédito; 60 meses;D
392792;Pagado;208000;Verificado desde la fuente;8 años;Hipotecada;17.27%;35000;Consolidación de deuda; 60 meses;D
751143;Pagado;35004;Verificado;2 años;Hipotecada;15.96%;8250;Remodelación de vivienda; 60 meses;C
836124;Pagado;85000;Verificado desde la fuente;7 años;Propia;12.69%;20000;Remodelación de vivienda; 60 meses;B
338571;Incumplido;32000;No Verificado;5 años;Alquilada;11.71%;10000;Tarjeta de crédito; 36 meses;B
859033;Incumplido;116400;Verificado;10+ años;Hipotecada;8.90%;24000;car; 36 meses;A
281200;Pagado;40000;No Verificado;9 años;Hipotecada;12.69%;14400;Consolidación de deuda; 36 meses;B
783274;Pagado;34000;No Verificado;7 años;Alquilada;14.65%;6000;Tarjeta de crédito; 36 meses;C
516118;Pagado;73000;Verificado;5 años;Hipotecada;15.96%;22000;Consolidación de deuda; 36 meses;C
575398;Incumplido;57200;Verificado desde la fuente;10+ años;Alquilada;11.71%;12000;Consolidación de deuda; 36 meses;B
880266;Pagado;114000;Verificado desde la fuente;< 1 año;Hipotecada;16.77%;16000;Consolidación de deuda; 36 meses;D
529982;Pagado;90000;No Verificado;10+ años;Hipotecada;10.65%;10000;Consolidación de deuda; 36 meses;B
482371;Pagado;54000;Verificado desde la fuente;8 años;Hipotecada;19.03%;16000;Remodelación de vivienda; 60 meses;E
570495;Incumplido;35000;Verificado desde la fuente;2 años;Alquilada;12.69%;10000;Consolidación de deuda; 36 meses;B
477925;Pagado;56000;No Verificado;7 años;Alquilada;13.49%;3500;Consolidación de deuda; 36 meses;C
294720;Pagado;35000;No Verificado;5 años;Alquilada;9.91%;9600;Consolidación de deuda; 36 meses;B
538479;Pagado;40000;Verificado desde la fuente;10+ años;Hipotecada;7.90%;9875;Consolidación de deuda; 36 meses;A
834078;Pagado;59000;Verificado;2 años;Propia;17.58%;21500;Consolidación de deuda; 60 meses;D
606904;Pagado;48000;Verificado desde la fuente;6 años;Alquilada;7.90%;4800;Consolidación de deuda; 36 meses;A
132988;Pagado;85000;No Verificado;10+ años;Propia;6.03%;7800;Consumo; 36 meses;A
598854;Pagado;70000;Verificado;10+ años;Hipotecada;14.27%;20000;Tarjeta de crédito; 36 meses;C
257179;Incumplido;35000;No Verificado;4 años;Alquilada;7.51%;9750;Consolidación de deuda; 36 meses;A
915208;Pagado;91000;Verificado;6 años;Hipotecada;15.96%;18000;Tarjeta de crédito; 60 meses;C
156338;Pagado;30000;No Verificado;9 años;Hipotecada;6.03%;5000;Otro; 36 meses;A
971881;Pagado;45000;Verificado desde la fuente;4 años;Alquilada;14.65%;9000;Consolidación de deuda; 36 meses;C
521634;Pagado;55000;No Verificado;1 año;Alquilada;7.90%;7200;Consolidación de deuda; 36 meses;A
470230;Incumplido;53004;Verificado desde la fuente;3 años;Alquilada;19.03%;3000;Otro; 60 meses;E
559868;Incumplido;60000;Verificado;10+ años;Alquilada;19.42%;25000;Tarjeta de crédito; 60 meses;E
759293;Pagado;82000;Verificado;8 años;Propia;15.27%;25000;Consolidación de deuda; 36 meses;C
552070;Pagado;53000;Verificado;10+ años;Alquilada;15.96%;10000;Consolidación de deuda; 36 meses;C
628858;Incumplido;35360;Verificado;5 años;Hipotecada;12.69%;8875;Consolidación de deuda; 36 meses;B
783434;Pagado;54000;Verificado;10+ años;Alquilada;11.71%;15550;Consolidación de deuda; 36 meses;B
691010;Pagado;65000;No Verificado;8 años;Alquilada;15.27%;17000;Consolidación de deuda; 60 meses;C
337092;Pagado;65000;No Verificado;5 años;Alquilada;12.69%;7500;Tarjeta de crédito; 36 meses;B
245460;Pagado;28800;No Verificado;6 años;Propia;8.90%;8875;Consolidación de deuda; 36 meses;A
901210;Pagado;42000;No Verificado;1 año;Alquilada;17.27%;4500;Tarjeta de crédito; 36 meses;D
769068;Pagado;36000;No Verificado;3 años;Alquilada;12.42%;5800;Consolidación de deuda; 36 meses;B
844749;Pagado;40000;No Verificado;2 años;Alquilada;11.71%;10000;Consolidación de deuda; 36 meses;B
224922;Pagado;50000;No Verificado;4 años;Alquilada;9.91%;10000;Tarjeta de crédito; 36 meses;B
572698;Pagado;52000;No Verificado;1 año;Alquilada;11.71%;14000;Tarjeta de crédito; 36 meses;B
145261;Pagado;85000;Verificado;3 años;Hipotecada;19.03%;25000;Tarjeta de crédito; 60 meses;E
669565;Incumplido;32000;Verificado desde la fuente;3 años;Alquilada;8.90%;12000;Consolidación de deuda; 36 meses;A
775900;Pagado;75000;Verificado;6 años;Propia;7.90%;24000;Consolidación de deuda; 36 meses;A
449824;Pagado;80000;No Verificado;< 1 año;Alquilada;14.27%;14000;Tarjeta de crédito; 36 meses;C
326182;Pagado;40246;Verificado;7 años;Hipotecada;8.90%;12000;Tarjeta de crédito; 36 meses;A
863140;Incumplido;30000;Verificado;3 años;Propia;12.69%;15000;Consolidación de deuda; 60 meses;B
258789;Incumplido;36000;Verificado desde la fuente;1 año;Alquilada;12.69%;8050;Consolidación de deuda; 36 meses;B
871117;Pagado;60000;No Verificado;6 años;Alquilada;10.65%;5600;Consolidación de deuda; 36 meses;B
590535;Pagado;31200;No Verificado;3 años;Alquilada;9.91%;7500;Tarjeta de crédito; 36 meses;B
255300;Pagado;90000;Verificado;10+ años;Alquilada;11.71%;7000;Tarjeta de crédito; 36 meses;B
328892;Pagado;40000;No Verificado;4 años;Alquilada;7.90%;5400;Consolidación de deuda; 36 meses;A
332013;Pagado;90000;Verificado;1 año;Alquilada;12.42%;16000;Tarjeta de crédito; 36 meses;B
574143;Pagado;105000;Verificado;9 años;Hipotecada;12.42%;35000;Remodelación de vivienda; 60 meses;B
489208;Incumplido;30084;Verificado;< 1 año;Alquilada;7.90%;6000;Consolidación de deuda; 60 meses;A
548605;Pagado;36000;No Verificado;10+ años;Hipotecada;12.69%;4125;car; 60 meses;B
822702;Pagado;67000;No Verificado;4 años;Alquilada;16.29%;9800;Tarjeta de crédito; 36 meses;D
638528;Pagado;63000;Verificado desde la fuente;10+ años;Hipotecada;18.25%;15700;Consolidación de deuda; 60 meses;D
336638;Pagado;276000;Verificado desde la fuente;1 año;Alquilada;6.62%;5000;Consolidación de deuda; 36 meses;A
556158;Pagado;26400;Verificado;6 años;Alquilada;11.71%;9900;Consolidación de deuda; 36 meses;B
574738;Pagado;68400;Verificado desde la fuente;3 años;Hipotecada;11.71%;15000;Consolidación de deuda; 36 meses;B
263926;Pagado;29120;No Verificado;1 año;Alquilada;15.96%;6250;Consolidación de deuda; 36 meses;C
136491;Pagado;29120;No Verificado;< 1 año;Alquilada;16.29%;6400;Consolidación de deuda; 36 meses;D
854417;Pagado;89122;Verificado desde la fuente;10+ años;Hipotecada;13.49%;8850;Consumo; 60 meses;C
354427;Pagado;54000;No Verificado;4 años;Hipotecada;15.27%;12000;Consolidación de deuda; 36 meses;C
447140;Pagado;30000;Verificado;5 años;Hipotecada;8.90%;15000;Consolidación de deuda; 36 meses;A
720696;Pagado;30000;No Verificado;4 años;Hipotecada;14.27%;6500;Tarjeta de crédito; 36 meses;C
663175;Pagado;50000;No Verificado;10+ años;Alquilada;15.96%;8000;Tarjeta de crédito; 36 meses;C
190073;Pagado;92000;Verificado desde la fuente;6 años;Hipotecada;21.28%;30000;Remodelación de vivienda; 60 meses;F
663479;Pagado;100500;Verificado desde la fuente;10+ años;Hipotecada;14.65%;15000;Tarjeta de crédito; 36 meses;C
874353;Pagado;40000;No Verificado;3 años;Alquilada;14.27%;10200;Consolidación de deuda; 36 meses;C
396661;Pagado;47000;No Verificado;5 años;Hipotecada;12.42%;9000;Tarjeta de crédito; 36 meses;B
353212;Pagado;68000;No Verificado;3 años;Hipotecada;16.29%;6500;Consolidación de deuda; 36 meses;D
728979;Pagado;95000;Verificado;8 años;Hipotecada;21.28%;23000;Consolidación de deuda; 60 meses;F
309100;Pagado;39600;No Verificado;4 años;Alquilada;7.90%;2000;Tarjeta de crédito; 36 meses;A
265646;Pagado;30000;Verificado;3 años;Propia;13.49%;8000;Consolidación de deuda; 36 meses;C
868691;Pagado;30000;Verificado;1 año;Alquilada;7.51%;8875;Consolidación de deuda; 36 meses;A
661509;Incumplido;17000;Verificado desde la fuente;< 1 año;Alquilada;18.64%;1500;Otro; 36 meses;E
978830;Pagado;42000;No Verificado;3 años;Alquilada;12.42%;8000;Consolidación de deuda; 36 meses;B
376398;Incumplido;75000;Verificado;10+ años;Alquilada;14.65%;20000;Consolidación de deuda; 60 meses;C
264039;Pagado;42000;No Verificado;4 años;Alquilada;11.71%;6500;Tarjeta de crédito; 36 meses;B
862975;Pagado;27000;Verificado desde la fuente;3 años;Hipotecada;13.49%;9600;Consolidación de deuda; 36 meses;C
147596;Pagado;130000;Verificado;10+ años;Hipotecada;12.69%;25975;Consolidación de deuda; 60 meses;B
132515;Pagado;46000;No Verificado;5 años;Hipotecada;7.90%;10000;Remodelación de vivienda; 36 meses;A
357093;Pagado;80000;Verificado;10+ años;Hipotecada;12.42%;15000;Consolidación de deuda; 36 meses;B
840390;Pagado;45000;No Verificado;3 años;Hipotecada;6.62%;9000;Consolidación de deuda; 36 meses;A
771783;Pagado;72500;Verificado;2 años;Alquilada;7.90%;10000;Tarjeta de crédito; 36 meses;A
776572;Pagado;30000;Verificado desde la fuente;2 años;Alquilada;7.90%;14000;Consolidación de deuda; 36 meses;A
407225;Incumplido;50000;Verificado desde la fuente;9 años;Alquilada;14.27%;8500;Consolidación de deuda; 36 meses;C
790321;Pagado;75000;Verificado desde la fuente;9 años;Alquilada;19.03%;15000;Consolidación de deuda; 60 meses;E
370069;Pagado;65000;No Verificado;5 años;Hipotecada;15.96%;4500;Otro; 36 meses;C
312201;Pagado;65000;No Verificado;10+ años;Hipotecada;7.51%;3000;Consumo; 36 meses;A
227135;Pagado;120000;Verificado desde la fuente;4 años;Hipotecada;9.91%;10000;Remodelación de vivienda; 36 meses;B
943537;Pagado;42500;Verificado;5 años;Hipotecada;16.77%;21250;Consolidación de deuda; 60 meses;D
756300;Incumplido;75000;Verificado desde la fuente;2 años;Hipotecada;13.49%;33425;Consolidación de deuda; 60 meses;C
113194;Pagado;195000;Verificado;8 años;Alquilada;19.42%;35000;Consolidación de deuda; 60 meses;E
545392;Pagado;54990;Verificado;4 años;Alquilada;15.27%;7200;Consolidación de deuda; 36 meses;C
746107;Incumplido;40000;Verificado desde la fuente;< 1 año;Alquilada;11.71%;18000;Consolidación de deuda; 60 meses;B
278199;Pagado;137000;Verificado desde la fuente;2 años;Hipotecada;7.90%;23000;Consolidación de deuda; 36 meses;A
283568;Incumplido;60000;Verificado;10+ años;Alquilada;16.77%;20000;Consolidación de deuda; 60 meses;D
210123;Pagado;30120;No Verificado;3 años;Alquilada;17.58%;6000;Consolidación de deuda; 60 meses;D
599627;Pagado;46000;Verificado;1 año;Alquilada;8.90%;7000;Tarjeta de crédito; 36 meses;A
454064;Pagado;135000;Verificado;8 años;Hipotecada;12.69%;21000;Consolidación de deuda; 36 meses;B
346420;Pagado;65000;Verificado;10+ años;Alquilada;9.91%;13000;Tarjeta de crédito; 36 meses;B
750230;Pagado;78000;No Verificado;2 años;Hipotecada;6.62%;18000;Consolidación de deuda; 36 meses;A
204386;Pagado;60000;No Verificado;5 años;Hipotecada;6.03%;7200;Otro; 36 meses;A
554562;Pagado;48000;No Verificado;10+ años;Alquilada;8.90%;16500;Tarjeta de crédito; 36 meses;A
913523;Pagado;25000;No Verificado;< 1 año;Alquilada;7.90%;8125;Consolidación de deuda; 36 meses;A
696468;Pagado;82000;Verificado;3 años;Hipotecada;7.51%;18800;Consolidación de deuda; 36 meses;A
952269;Pagado;82000;Verificado desde la fuente;10+ años;Hipotecada;19.03%;26800;Tarjeta de crédito; 36 meses;E
439307;Pagado;42000;Verificado;5 años;Hipotecada;7.90%;19200;Consolidación de deuda; 36 meses;A
764830;Pagado;27600;Verificado;3 años;Alquilada;17.58%;12875;Consolidación de deuda; 60 meses;D
804123;Pagado;38000;No Verificado;5 años;Hipotecada;12.42%;4000;Tarjeta de crédito; 36 meses;B
703738;Pagado;35000;No Verificado;4 años;Alquilada;16.29%;4000;Consolidación de deuda; 36 meses;D
